Pitcher,PitcherID,Batter,BatterID,hitside,game_id,ab_id,pitch_id,des,result,pitch_type,called,start_speed,end_speed,sz_top,sz_bot,xmove,zmove,break_length,xend,zend,yend,xstart,ystart,zstart,xvel,yvel,zvel,xacc,yacc,zacc
string,numeric,string,numeric,string,numeric,numeric,numeric,string,string,string,string,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric
Felix Hernandez,433587,Mitchell Moreland,519048,L,19317,1469960,5567351,Ball,Mitch Moreland singles on a line drive to center fielder Abraham Almonte.  ,CH,B,90.8,81.6,3.71,1.8,-10.1,2.53,7.7,-1.58,2.675,0,-2.403,50,6.071,5.515,-132.954,-3.457,-17.529,36.455,-27.709
Felix Hernandez,433587,Mitchell Moreland,519048,L,19317,1469960,5567352,"In play, no out",Mitch Moreland singles on a line drive to center fielder Abraham Almonte.  ,CH,X,90.5,82.1,3.58,1.65,-7.72,3.87,6.8,-0.555,2.308,0,-2.393,50,6.133,7.354,-132.39,-5.021,-13.422,33.493,-25.364
Felix Hernandez,433587,Michael Choice,574831,R,19317,1469964,5567361,Ball,Michael Choice singles on a ground ball to left fielder Dustin Ackley.   Donnie Murphy scores.    Leonys Martin to 3rd.    Robinson Chirinos to 2nd.  ,CU,B,80.2,73.3,3.51,1.59,6.97,-8.84,13.7,0.504,1.493,0,-2.188,50,6.195,4.105,-117.493,-1.159,9.468,28.082,-44.111
Felix Hernandez,433587,Michael Choice,574831,R,19317,1469964,5567362,"In play, run(s)",Michael Choice singles on a ground ball to left fielder Dustin Ackley.   Donnie Murphy scores.    Leonys Martin to 3rd.    Robinson Chirinos to 2nd.  ,CH,X,90.9,82,3.12,1.31,-9.93,3.21,7.5,-0.676,1.819,0,-2.066,50,5.957,6.939,-132.978,-5.628,-17.29,35.802,-26.516
Felix Hernandez,433587,Prince Fielder,425902,L,19317,1469972,5567390,Ball,"Prince Fielder grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",FF,B,91.4,83.9,3.51,1.68,-4.06,5.36,5.7,-0.82,1.081,0,-2.299,50,6.008,5.27,-133.652,-8.676,-7.272,31.111,-22.492
Felix Hernandez,433587,Prince Fielder,425902,L,19317,1469972,5567391,Foul,"Prince Fielder grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",SL,S,85.4,77.8,3.24,1.58,0.61,-4.59,10.4,-0.101,2.246,0,-2.55,50,6.13,5.799,-125.127,-1.49,0.943,30.592,-39.219
Felix Hernandez,433587,Prince Fielder,425902,L,19317,1469972,5567392,Foul,"Prince Fielder grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",FF,S,93.1,83.8,3.24,1.58,-1.88,5.79,5,-0.072,3.662,0,-2.34,50,6.201,6.686,-136.287,-2.726,-3.444,37.054,-21.479
Felix Hernandez,433587,Prince Fielder,425902,L,19317,1469972,5567393,Ball,"Prince Fielder grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",FF,B,94.1,84.5,3.39,1.64,-2.79,7.17,4.7,-1.598,1.921,0,-2.31,50,6.042,2.881,-137.804,-7.575,-5.202,39.609,-18.745
Felix Hernandez,433587,Prince Fielder,425902,L,19317,1469972,5567394,"In play, out(s)","Prince Fielder grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",CU,X,81.7,74.9,3.24,1.58,6.97,-8.21,12.9,-0.481,2.289,0,-2.239,50,6.357,2.007,-119.827,-0.201,9.919,27.703,-43.78
Felix Hernandez,433587,Marc Krauss,571868,L,19411,1477041,5594657,Called Strike,Marc Krauss walks.  ,FC,S,89.9,83.7,3.55,1.65,2.42,9.06,4,-0.31,2.924,0,-2.082,50,6.069,3.806,-131.759,-5.159,4.309,25.16,-15.994
Felix Hernandez,433587,Marc Krauss,571868,L,19411,1477041,5594658,Ball,Marc Krauss walks.  ,CH,B,90.7,83.2,3.61,1.8,-5.72,4.33,6.2,1.317,2.155,0,-1.702,50,5.951,9.816,-132.524,-5.222,-10.108,29.961,-24.445
Felix Hernandez,433587,Marc Krauss,571868,L,19411,1477041,5594659,Foul,Marc Krauss walks.  ,CU,S,78.9,72.8,3.55,1.65,9.88,-7.83,13.7,-0.204,1.555,0,-2.193,50,6.287,1.609,-115.755,-1.353,13.158,25.342,-42.53
Felix Hernandez,433587,Marc Krauss,571868,L,19411,1477041,5594660,Ball,Marc Krauss walks.  ,FF,B,91.7,84.4,3.57,1.69,-3.65,7.85,4.4,1.316,2.728,0,-1.595,50,6.031,8.954,-134.018,-5.371,-6.63,29.019,-17.821
Felix Hernandez,433587,Marc Krauss,571868,L,19411,1477041,5594661,Ball,Marc Krauss walks.  ,FC,B,93.1,84.6,3.53,1.72,1.51,10.57,3.2,-1.322,2.391,0,-1.899,50,6.053,1.019,-136.277,-7.446,2.798,34.222,-12.521
Felix Hernandez,433587,Marc Krauss,571868,L,19411,1477041,5594662,Foul,Marc Krauss walks.  ,FF,S,92.2,85.1,3.55,1.65,-2.8,6.56,4.7,0.254,2.51,0,-1.757,50,6.055,6.33,-134.887,-5.696,-5.168,28.908,-19.997
Felix Hernandez,433587,Marc Krauss,571868,L,19411,1477041,5594663,Foul,Marc Krauss walks.  ,FF,S,92.6,85.6,3.55,1.65,-0.89,9.41,3.5,-0.166,2.263,0,-1.767,50,6.012,4.599,-135.587,-7.335,-1.655,28.893,-14.533
Felix Hernandez,433587,Marc Krauss,571868,L,19411,1477041,5594664,Foul,Marc Krauss walks.  ,FF,S,93.4,86.8,3.55,1.65,0.8,9.78,3.2,0.048,2.212,0,-1.822,50,6.013,4.785,-136.74,-7.823,1.533,27.622,-13.426
Felix Hernandez,433587,Marc Krauss,571868,L,19411,1477041,5594665,Ball,Marc Krauss walks.  ,CH,B,89.2,82.8,3.54,1.73,-5.34,0.72,7.6,-1.619,2.477,0,-1.84,50,6.098,2.365,-130.771,-3.398,-9.278,26.612,-30.856
Felix Hernandez,433587,Alex Presley,502100,L,19411,1477043,5594671,Ball,"Alex Presley grounds out, second baseman Robinson Cano to first baseman Justin Smoak.   Marc Krauss to 2nd.  ",FF,B,91.7,84.4,3.18,1.47,-5.09,7.73,4.7,1.278,2.098,0,-1.31,50,6.035,8.593,-134.017,-6.991,-9.248,29.44,-18.068
Felix Hernandez,433587,Alex Presley,502100,L,19411,1477043,5594672,Ball,"Alex Presley grounds out, second baseman Robinson Cano to first baseman Justin Smoak.   Marc Krauss to 2nd.  ",FF,B,92.2,84.5,3.18,1.54,-4.77,7.29,4.8,-1.301,2.589,0,-1.845,50,6.069,3.092,-135.1,-5.736,-8.758,31.31,-18.722
Felix Hernandez,433587,Alex Presley,502100,L,19411,1477043,5594673,"In play, out(s)","Alex Presley grounds out, second baseman Robinson Cano to first baseman Justin Smoak.   Marc Krauss to 2nd.  ",FF,X,92.3,85.1,3.18,1.47,0.55,8.72,3.9,0.141,1.87,0,-1.692,50,5.985,4.694,-135.066,-7.962,1.019,29.83,-16.018
Felix Hernandez,433587,Jonathan Villar,542340,L,19411,1477045,5594679,Called Strike,Jonathan Villar called out on strikes.  ,CH,S,88.5,82.4,3.39,1.62,-4.52,1.19,7.4,-0.315,2.387,0,-1.847,50,6.133,5.443,-129.579,-3.765,-7.755,24.902,-30.056
Felix Hernandez,433587,Jonathan Villar,542340,L,19411,1477045,5594680,Called Strike,Jonathan Villar called out on strikes.  ,CU,S,80.2,74.1,3.31,1.55,10.56,-5.96,12.6,-0.03,2.338,0,-1.789,50,6.325,0.9,-117.592,-0.482,14.63,24.583,-40.353
Felix Hernandez,433587,Jonathan Villar,542340,L,19411,1477045,5594681,Foul,Jonathan Villar called out on strikes.  ,CH,S,89,83.4,3.3,1.53,-3.6,-0.28,7.8,-0.296,1.81,0,-1.827,50,5.948,5.175,-130.392,-4.415,-6.278,24.035,-32.594
Felix Hernandez,433587,Jonathan Villar,542340,L,19411,1477045,5594682,Called Strike,Jonathan Villar called out on strikes.  ,FF,S,92.9,86.8,3.34,1.57,0.44,9.39,3.4,-0.087,1.96,0,-1.606,50,6.026,3.949,-135.992,-8.351,0.834,25.463,-14.243
Felix Hernandez,433587,Jose Altuve,514888,R,19411,1477058,5594725,"In play, no out",Jose Altuve doubles (7) on a line drive to left fielder Dustin Ackley.  ,SI,X,90.2,83.8,2.93,1.34,-4.06,4.7,5.9,-0.668,1.818,0,-1.948,50,5.948,4.725,-132.049,-6.251,-7.21,26.438,-23.75
Felix Hernandez,433587,Dexter Fowler,451594,L,19411,1477059,5594726,Foul,"Dexter Fowler grounds out, second baseman Robinson Cano to first baseman Justin Smoak.   Jose Altuve to 3rd.  ",FC,S,90.7,84.1,3.56,1.67,0.84,7.32,4.6,0.004,2.195,0,-1.915,50,6.01,4.752,-132.81,-6.418,1.515,27.09,-18.957
Felix Hernandez,433587,Dexter Fowler,451594,L,19411,1477059,5594727,Called Strike,"Dexter Fowler grounds out, second baseman Robinson Cano to first baseman Justin Smoak.   Jose Altuve to 3rd.  ",CH,S,88,81.5,3.58,1.67,-2.6,2.7,6.8,-0.831,2.776,0,-2.029,50,6.162,3.915,-129.001,-3.231,-4.389,26.236,-27.542
Felix Hernandez,433587,Dexter Fowler,451594,L,19411,1477059,5594728,"In play, out(s)","Dexter Fowler grounds out, second baseman Robinson Cano to first baseman Justin Smoak.   Jose Altuve to 3rd.  ",CU,X,80.9,74.8,3.56,1.67,8.01,-6.14,12.4,0.142,1.38,0,-1.976,50,6.216,2.514,-118.61,-2.518,11.266,25.444,-40.733
Felix Hernandez,433587,George Springer,543807,R,19411,1477061,5594736,Called Strike,George Springer strikes out swinging.  ,SL,S,84.4,78.7,3.54,1.58,3.52,-2.93,9.9,0.365,1.697,0,-1.839,50,6.121,4.268,-123.612,-3.308,5.459,24.116,-36.637
Felix Hernandez,433587,George Springer,543807,R,19411,1477061,5594737,Ball,George Springer strikes out swinging.  ,FF,B,91.8,85,3.61,1.54,-3.58,5.67,5.2,-2.073,2.631,0,-1.839,50,6.125,0.614,-134.596,-5.223,-6.588,28.352,-21.668
Felix Hernandez,433587,George Springer,543807,R,19411,1477061,5594738,Swinging Strike,George Springer strikes out swinging.  ,CH,S,88.3,82.4,3.65,1.62,-1.51,0.58,7.6,0.107,2.106,0,-1.642,50,6.101,4.984,-129.338,-4.166,-2.573,24.823,-31.108
Felix Hernandez,433587,George Springer,543807,R,19411,1477061,5594739,Swinging Strike,George Springer strikes out swinging.  ,SI,S,92.7,85,3.65,1.62,-5.21,4.98,5.6,-0.836,2.438,0,-1.719,50,6.067,4.162,-135.727,-5.411,-9.641,31.802,-22.879
Felix Hernandez,433587,Jason Castro,488771,L,19411,1477074,5594785,Foul,Jason Castro reaches on a fielding error by center fielder Abraham Almonte.   Jose Altuve scores.    Dexter Fowler to 2nd.  ,SI,S,92.2,84.8,3.59,1.62,-6.26,3.58,6.4,-0.153,1.294,0,-1.652,50,5.955,6.139,-134.849,-7.567,-11.463,31.034,-25.548
Felix Hernandez,433587,Jason Castro,488771,L,19411,1477074,5594786,"In play, run(s)",Jason Castro reaches on a fielding error by center fielder Abraham Almonte.   Jose Altuve scores.    Dexter Fowler to 2nd.  ,CH,X,89.2,82.3,3.59,1.62,-6.96,2.12,7.4,-0.361,2.159,0,-1.81,50,6.002,6.064,-130.66,-4.386,-12.007,28.145,-28.442
Felix Hernandez,433587,George Springer,543807,R,19411,1477075,5594787,Called Strike,George Springer strikes out swinging.  ,SL,S,83.9,78.3,3.65,1.62,5.13,-0.96,9.2,0.799,2.495,0,-2.028,50,6.097,5.255,-122.882,-1.857,7.896,22.955,-33.581
Felix Hernandez,433587,George Springer,543807,R,19411,1477075,5594788,Foul,George Springer strikes out swinging.  ,FF,S,91.8,84.2,3.65,1.62,-3.37,7.41,4.7,-0.843,2.154,0,-1.536,50,6.055,2.993,-134.441,-6.81,-6.129,30.86,-18.622
Felix Hernandez,433587,George Springer,543807,R,19411,1477075,5594789,Swinging Strike,George Springer strikes out swinging.  ,CH,S,88.9,82.3,3.65,1.62,-7.57,2.44,7.5,-0.626,0.849,0,-1.794,50,6.006,5.517,-130.01,-7.785,-12.93,27.682,-27.925
Felix Hernandez,433587,Marc Krauss,571868,L,19411,1477076,5594790,"In play, run(s)",Marc Krauss singles on a line drive to center fielder Abraham Almonte.   Dexter Fowler scores.    Jason Castro to 2nd.  ,FF,X,91.9,85.1,3.55,1.65,-3.14,6.65,4.8,0.085,2.105,0,-1.45,50,5.956,5.17,-134.544,-6.517,-5.777,28.018,-19.855
Felix Hernandez,433587,Jesus Guzman,461882,R,19411,1477077,5594791,Called Strike,Jesus Guzman strikes out swinging.  ,SL,S,83.7,77.6,3.51,1.81,4.83,0.55,8.7,-0.021,2.895,0,-1.841,50,6.205,2.889,-122.698,-1.564,7.359,24.306,-31.255
Felix Hernandez,433587,Jesus Guzman,461882,R,19411,1477077,5594792,Foul,Jesus Guzman strikes out swinging.  ,FF,S,91.3,84.1,3.51,1.68,-4.46,7.54,4.7,-0.554,2.282,0,-1.486,50,6.055,3.983,-133.673,-6.446,-8.054,29.328,-18.479
Felix Hernandez,433587,Jesus Guzman,461882,R,19411,1477077,5594793,Ball In Dirt,Jesus Guzman strikes out swinging.  ,CH,B,88.1,82.4,3.42,1.65,-5.41,0.36,8.1,-0.278,0.641,0,-1.837,50,5.991,5.779,-128.888,-7.491,-9.179,24.759,-31.496
Felix Hernandez,433587,Jesus Guzman,461882,R,19411,1477077,5594794,Foul,Jesus Guzman strikes out swinging.  ,FF,S,92.1,84.7,3.51,1.68,-0.65,9.18,3.7,-0.234,2.389,0,-1.578,50,6.134,3.796,-134.865,-7.091,-1.185,30.276,-15.246
Felix Hernandez,433587,Jesus Guzman,461882,R,19411,1477077,5594795,Swinging Strike,Jesus Guzman strikes out swinging.  ,CH,S,87.5,81.7,3.51,1.68,-3.71,0.32,8,0.71,1.266,0,-1.864,50,5.954,7.745,-128.031,-5.657,-6.193,24.747,-31.564
Felix Hernandez,433587,Alex Presley,502100,L,19411,1477078,5594796,"In play, out(s)",Alex Presley flies out to right fielder Michael Saunders.  ,FF,X,91.8,84.4,3.18,1.47,-1.03,9.72,3.5,0.59,2.489,0,-1.68,50,6.033,6.367,-134.331,-6.673,-1.872,29.895,-14.389
Felix Hernandez,433587,Matt Dominguez,518625,R,19411,1477108,5594901,"In play, out(s)",Matt Dominguez lines out to left fielder Dustin Ackley.  ,FF,X,91.1,84,3.51,1.62,-0.04,8.92,3.9,0.194,2.234,0,-1.811,50,5.914,5.293,-133.34,-6.642,-0.071,28.595,-16.044
Felix Hernandez,433587,Jonathan Villar,542340,L,19411,1477109,5594902,Ball,Jonathan Villar walks.  ,FF,B,90.9,83.2,3.31,1.55,-0.1,9.49,3.7,0.453,3.253,0,-1.924,50,6.104,6.259,-133.045,-4.564,-0.176,30.354,-15.212
Felix Hernandez,433587,Jonathan Villar,542340,L,19411,1477109,5594903,Called Strike,Jonathan Villar walks.  ,SI,S,91,84.1,3.46,1.7,-7,6.67,5.5,-0.344,1.684,0,-1.925,50,5.998,6.553,-133.14,-7.52,-12.588,28.265,-20.119
Felix Hernandez,433587,Jonathan Villar,542340,L,19411,1477109,5594904,Ball,Jonathan Villar walks.  ,CU,B,78.1,71.9,3.35,1.53,10.93,-10.83,14.9,-0.914,2.893,0,-2.243,50,6.298,-0.196,-114.49,2.648,14.294,24.069,-46.26
Felix Hernandez,433587,Jonathan Villar,542340,L,19411,1477109,5594905,Called Strike,Jonathan Villar walks.  ,FF,S,91.5,84.5,3.35,1.69,1.23,9.11,3.9,-0.243,1.81,0,-1.916,50,5.943,4.004,-133.962,-7.995,2.24,28.824,-15.538
Felix Hernandez,433587,Jonathan Villar,542340,L,19411,1477109,5594906,Ball,Jonathan Villar walks.  ,CH,B,87.6,82,3.39,1.53,-3.07,2.45,7.2,-0.672,0.449,0,-1.743,50,5.949,3.733,-128.22,-8.464,-5.148,24.435,-27.979
Felix Hernandez,433587,Jonathan Villar,542340,L,19411,1477109,5594907,Ball,Jonathan Villar walks.  ,FF,B,91.1,84.4,3.35,1.66,-3.58,8.26,4.2,1.176,2.718,0,-1.634,50,6.018,8.641,-133.267,-5.452,-6.486,27.007,-17.16
Felix Hernandez,433587,Jose Altuve,514888,R,19411,1477110,5594908,Pitchout,"Jose Altuve grounds out, third baseman Kyle Seager to first baseman Justin Smoak.  ",PO,B,87,80.3,2.93,1.34,0.56,6.98,5.2,1.976,4.12,0,-1.193,50,6.252,7.793,-127.418,-1.275,0.927,25.791,-20.608
Felix Hernandez,433587,Jose Altuve,514888,R,19411,1477110,5594909,Called Strike,"Jose Altuve grounds out, third baseman Kyle Seager to first baseman Justin Smoak.  ",SL,S,82.6,77.4,2.93,1.34,6.18,-2.56,10,-0.176,2.948,0,-1.837,50,6.122,2.061,-121.163,-0.155,9.294,21.011,-35.946
Felix Hernandez,433587,Jose Altuve,514888,R,19411,1477110,5594910,"In play, out(s)","Jose Altuve grounds out, third baseman Kyle Seager to first baseman Justin Smoak.  ",FF,X,91.4,84.8,2.93,1.34,-3.99,7.29,4.8,-0.574,1.77,0,-1.755,50,6.139,4.501,-133.769,-8.009,-7.274,27.42,-18.821
Felix Hernandez,433587,Dexter Fowler,451594,L,19411,1477111,5594911,"In play, out(s)","Dexter Fowler grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",CU,X,80.2,74.1,3.56,1.67,6.11,-8.29,13.1,-0.551,2.034,0,-2.073,50,6.349,1.684,-117.568,-0.529,8.451,24.893,-43.565
Felix Hernandez,433587,Jason Castro,488771,L,19411,1477117,5594931,Foul,Jason Castro hit by pitch.  ,FF,S,90.7,83.1,3.59,1.62,-0.69,10.45,3.4,-0.438,2.482,0,-1.969,50,5.956,4.236,-132.742,-6.488,-1.224,29.938,-13.565
Felix Hernandez,433587,Jason Castro,488771,L,19411,1477117,5594932,Hit By Pitch,Jason Castro hit by pitch.  ,FF,B,89.7,83.3,3.59,1.62,1.35,8.39,4.2,1.478,3.965,0,-1.554,50,6.243,7.432,-131.383,-2.601,2.387,25.725,-17.316
Felix Hernandez,433587,Marc Krauss,571868,L,19411,1477119,5594936,Ball,"Marc Krauss singles on a line drive to right fielder Michael Saunders.   Jason Castro scores.  Marc Krauss out at 2nd, right fielder Michael Saunders to shortstop Brad Miller.  ",CH,B,87.6,81.5,3.55,1.7,-4.33,2.04,7.4,-0.34,1.368,0,-1.809,50,6,5.151,-128.202,-6.088,-7.238,25.423,-28.689
Felix Hernandez,433587,Marc Krauss,571868,L,19411,1477119,5594937,Ball,"Marc Krauss singles on a line drive to right fielder Michael Saunders.   Jason Castro scores.  Marc Krauss out at 2nd, right fielder Michael Saunders to shortstop Brad Miller.  ",FF,B,91,84.3,3.51,1.65,-4.25,6.06,5.2,-1.686,2.802,0,-1.759,50,6.092,1.65,-133.324,-4.665,-7.678,27.439,-21.148
Felix Hernandez,433587,Marc Krauss,571868,L,19411,1477119,5594938,Called Strike,"Marc Krauss singles on a line drive to right fielder Michael Saunders.   Jason Castro scores.  Marc Krauss out at 2nd, right fielder Michael Saunders to shortstop Brad Miller.  ",CH,S,86.9,81.2,3.55,1.65,-2.53,0.9,7.6,0.443,2.336,0,-1.516,50,6.117,5.775,-127.236,-3.48,-4.192,23.275,-30.602
Felix Hernandez,433587,Marc Krauss,571868,L,19411,1477119,5594939,Foul,"Marc Krauss singles on a line drive to right fielder Michael Saunders.   Jason Castro scores.  Marc Krauss out at 2nd, right fielder Michael Saunders to shortstop Brad Miller.  ",CU,S,79.4,73.5,3.55,1.65,8.83,-8.1,13.5,0.605,1.605,0,-1.767,50,6.135,2.803,-116.423,-0.929,11.961,24.635,-43.071
Felix Hernandez,433587,Marc Krauss,571868,L,19411,1477119,5594940,Ball,"Marc Krauss singles on a line drive to right fielder Michael Saunders.   Jason Castro scores.  Marc Krauss out at 2nd, right fielder Michael Saunders to shortstop Brad Miller.  ",SI,B,92.5,85.8,3.55,1.63,-5.6,6.49,5.1,1.21,1.538,0,-1.47,50,5.912,9.117,-135.161,-7.961,-10.425,27.727,-20.014
Felix Hernandez,433587,Marc Krauss,571868,L,19411,1477119,5594941,"In play, run(s)","Marc Krauss singles on a line drive to right fielder Michael Saunders.   Jason Castro scores.  Marc Krauss out at 2nd, right fielder Michael Saunders to shortstop Brad Miller.  ",FF,X,92.1,85.4,3.55,1.65,-0.09,9.11,3.8,0.574,1.501,0,-1.296,50,5.997,5.014,-134.685,-9.116,-0.161,27.883,-15.275
Felix Hernandez,433587,Jesus Guzman,461882,R,19411,1477042,5594666,Ball,Jesus Guzman strikes out swinging.  ,FF,B,91.9,84.6,3.49,1.76,-4.2,5.5,5.5,-1.072,1.937,0,-1.675,50,5.955,3.042,-134.546,-6.496,-7.662,30.297,-22.068
Felix Hernandez,433587,Jesus Guzman,461882,R,19411,1477042,5594667,Called Strike,Jesus Guzman strikes out swinging.  ,SL,S,82.7,77,3.51,1.68,5.49,-5.6,11.3,-0.741,1.804,0,-1.902,50,6.124,1.072,-121.233,-1.89,8.166,23.826,-40.424
Felix Hernandez,433587,Jesus Guzman,461882,R,19411,1477042,5594668,Ball,Jesus Guzman strikes out swinging.  ,CH,B,88.3,82.1,3.51,1.68,-5.65,2,7.5,-0.891,1.066,0,-1.594,50,6.009,3.673,-129.214,-7.011,-9.589,26.056,-28.704
Felix Hernandez,433587,Jesus Guzman,461882,R,19411,1477042,5594669,Swinging Strike,Jesus Guzman strikes out swinging.  ,SI,S,91.8,83.8,3.51,1.68,-5.04,4.81,5.8,0.029,2.394,0,-1.47,50,5.88,5.684,-134.477,-4.777,-9.11,32.675,-23.397
Felix Hernandez,433587,Jesus Guzman,461882,R,19411,1477042,5594670,Swinging Strike,Jesus Guzman strikes out swinging.  ,CU,S,80.8,75.1,3.51,1.68,9.27,-5.12,12,0.45,2.106,0,-1.684,50,6.316,2.172,-118.491,-1.396,13.112,23.806,-39.344
Felix Hernandez,433587,Matt Dominguez,518625,R,19411,1477044,5594674,Ball,Matt Dominguez walks.  ,SL,B,84.2,78,3.61,1.72,4.74,-5.44,11.1,0.671,1.515,0,-1.87,50,6.067,4.678,-123.409,-2.73,7.249,26.378,-40.43
Felix Hernandez,433587,Matt Dominguez,518625,R,19411,1477044,5594675,Ball,Matt Dominguez walks.  ,FF,B,92.4,84.7,3.53,1.69,-4.22,4.99,5.7,-0.22,1.262,0,-1.784,50,5.866,5.611,-135.157,-7.92,-7.741,32.046,-22.955
Felix Hernandez,433587,Matt Dominguez,518625,R,19411,1477044,5594676,Ball,Matt Dominguez walks.  ,SI,B,92.2,84.8,3.51,1.69,-5.15,5.19,5.7,0.472,1.435,0,-1.56,50,5.988,7.171,-134.834,-7.838,-9.431,30.761,-22.596
Felix Hernandez,433587,Matt Dominguez,518625,R,19411,1477044,5594677,Called Strike,Matt Dominguez walks.  ,FF,S,91.7,84.7,3.5,1.65,-5.01,6.24,5.2,-0.264,2.363,0,-1.642,50,6.029,5.382,-134.24,-5.826,-9.16,28.443,-20.694
Felix Hernandez,433587,Matt Dominguez,518625,R,19411,1477044,5594678,Ball,Matt Dominguez walks.  ,SL,B,84.5,78.6,3.46,1.69,4.35,-3.62,10.2,0.848,1.609,0,-1.681,50,6.127,4.795,-123.803,-3.316,6.747,25.038,-37.716
Felix Hernandez,433587,Jason Castro,488771,L,19411,1477060,5594729,Called Strike,Jason Castro called out on strikes.  ,CH,S,88.9,82.2,3.68,1.62,-5.16,2.37,7.1,0.327,1.773,0,-1.755,50,6.096,7.066,-130.083,-5.632,-8.837,27.61,-28.043
Felix Hernandez,433587,Jason Castro,488771,L,19411,1477060,5594730,Foul,Jason Castro called out on strikes.  ,FF,S,91.8,84.3,3.59,1.62,1.4,8.53,4.1,0.642,2.646,0,-1.472,50,6.192,5.118,-134.406,-6.257,2.547,30.606,-16.582
Felix Hernandez,433587,Jason Castro,488771,L,19411,1477060,5594731,Ball,Jason Castro called out on strikes.  ,FC,B,92.8,86.3,3.57,1.62,2.35,7.79,4.2,-1.969,2.041,0,-1.814,50,6.061,-1.241,-135.859,-7.59,4.428,27.222,-17.403
Felix Hernandez,433587,Jason Castro,488771,L,19411,1477060,5594732,Ball In Dirt,Jason Castro called out on strikes.  ,CH,B,90.2,84,3.59,1.62,-4.02,0.74,7.5,-0.787,0.624,0,-1.671,50,5.811,3.673,-131.951,-7.638,-7.118,26.918,-30.796
Felix Hernandez,433587,Jason Castro,488771,L,19411,1477060,5594733,Ball,Jason Castro called out on strikes.  ,SL,B,82.6,77.3,3.5,1.58,3.88,-1.54,9.6,1.056,2.155,0,-1.711,50,6.269,5.42,-120.935,-2.674,5.785,21.92,-34.393
Felix Hernandez,433587,Jason Castro,488771,L,19411,1477060,5594734,Foul,Jason Castro called out on strikes.  ,CH,S,89.4,83,3.59,1.62,-5.73,2.12,7.2,-0.257,1.769,0,-1.62,50,6.092,5.456,-130.92,-5.7,-9.98,26.789,-28.417
Felix Hernandez,433587,Jason Castro,488771,L,19411,1477060,5594735,Called Strike,Jason Castro called out on strikes.  ,FF,S,92.9,85.6,3.59,1.62,-0.03,9.68,3.5,-0.968,1.797,0,-1.962,50,6.016,2.676,-135.958,-8.71,-0.048,30.14,-13.996
Felix Hernandez,433587,Jose Altuve,514888,R,19411,1477072,5594778,Called Strike,Jose Altuve singles on a bunt ground ball to pitcher Felix Hernandez.  ,FC,S,91.1,84,2.9,1.32,1.23,8.69,4.1,0.063,2.311,0,-1.894,50,5.997,4.73,-133.345,-6.577,2.222,28.756,-16.456
Felix Hernandez,433587,Jose Altuve,514888,R,19411,1477072,5594779,Ball,Jose Altuve singles on a bunt ground ball to pitcher Felix Hernandez.  ,FF,B,90.8,83.9,2.86,1.34,-1.36,5.83,5.2,-1.17,2.645,0,-1.802,50,6.226,2.124,-133.026,-5.287,-2.441,28.361,-21.644
Felix Hernandez,433587,Jose Altuve,514888,R,19411,1477072,5594780,"In play, no out",Jose Altuve singles on a bunt ground ball to pitcher Felix Hernandez.  ,SL,X,83.3,78,2.93,1.34,5.6,-2.35,9.8,0.2,2.673,0,-2.063,50,6.159,3.713,-122.056,-1.059,8.522,21.889,-35.675
Felix Hernandez,433587,Dexter Fowler,451594,L,19411,1477073,5594781,Foul (Runner Going),"Dexter Fowler singles on a ground ball to left fielder Dustin Ackley, deflected by shortstop Brad Miller.   Jose Altuve to 2nd.  ",FF,S,90.6,84.1,3.56,1.67,-3.3,7.19,4.8,-0.383,1.575,0,-1.606,50,5.892,4.337,-132.621,-7.667,-5.915,26.859,-19.229
Felix Hernandez,433587,Dexter Fowler,451594,L,19411,1477073,5594782,Ball,"Dexter Fowler singles on a ground ball to left fielder Dustin Ackley, deflected by shortstop Brad Miller.   Jose Altuve to 2nd.  ",CH,B,87.1,80.5,3.49,1.67,-4.75,2.91,7.2,-1.371,1.972,0,-1.818,50,6.066,2.678,-127.609,-4.883,-7.813,26.634,-27.307
Felix Hernandez,433587,Dexter Fowler,451594,L,19411,1477073,5594783,Swinging Strike,"Dexter Fowler singles on a ground ball to left fielder Dustin Ackley, deflected by shortstop Brad Miller.   Jose Altuve to 2nd.  ",CH,S,88.1,81.2,3.56,1.67,-6.44,4.39,6.7,-1.147,1.938,0,-1.652,50,5.929,3.413,-129.039,-5.296,-10.827,27.595,-24.718
Felix Hernandez,433587,Dexter Fowler,451594,L,19411,1477073,5594784,"In play, no out","Dexter Fowler singles on a ground ball to left fielder Dustin Ackley, deflected by shortstop Brad Miller.   Jose Altuve to 2nd.  ",FC,X,91.5,84.5,3.56,1.67,1.65,8.6,4,-0.553,2.546,0,-1.683,50,6.023,2.423,-133.985,-6.102,3.005,28.332,-16.438
